@relation eye_movements-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.supervised.attribute.Discretize-Rfirst-last-weka.filters.unsupervised.instance.Resample-S1-Z10.0

@attribute lineNo {'\'All\''}
@attribute assgNo {'\'All\''}
@attribute fixcount {'\'(-inf-1.5]\'','\'(1.5-2.5]\'','\'(2.5-inf)\''}
@attribute firstPassCnt {'\'(-inf-2.5]\'','\'(2.5-inf)\''}
@attribute P1stFixation {0,1}
@attribute P2stFixation {0,1}
@attribute prevFixDur {'\'(-inf-10]\'','\'(10-inf)\''}
@attribute firstfixDur {'\'All\''}
@attribute firstPassFixDur {'\'(-inf-179.5]\'','\'(179.5-inf)\''}
@attribute nextFixDur {'\'(-inf-10]\'','\'(10-inf)\''}
@attribute firstSaccLen {'\'(-inf-1.8028]\'','\'(1.8028-237.1371]\'','\'(237.1371-592.0321]\'','\'(592.0321-inf)\''}
@attribute lastSaccLen {'\'(-inf-1.8028]\'','\'(1.8028-inf)\''}
@attribute prevFixPos {'\'(-inf-9.66675]\'','\'(9.66675-85.72925]\'','\'(85.72925-297.613]\'','\'(297.613-636.50135]\'','\'(636.50135-inf)\''}
@attribute landingPos {'\'(-inf-88.1114]\'','\'(88.1114-inf)\''}
@attribute leavingPos {'\'(-inf-56.53535]\'','\'(56.53535-inf)\''}
@attribute totalFixDur {'\'(-inf-397.5]\'','\'(397.5-686.5]\'','\'(686.5-inf)\''}
@attribute meanFixDur {'\'(-inf-397.25]\'','\'(397.25-786]\'','\'(786-inf)\''}
@attribute nRegressFrom {'\'(-inf-0.5]\'','\'(0.5-1.5]\'','\'(1.5-inf)\''}
@attribute regressLen {'\'(-inf-70]\'','\'(70-457.5]\'','\'(457.5-inf)\''}
@attribute nextWordRegress {0,1}
@attribute regressDur {'\'(-inf-10]\'','\'(10-456.5]\'','\'(456.5-inf)\''}
@attribute pupilDiamMax {'\'(-inf-0.02465]\'','\'(0.02465-0.21335]\'','\'(0.21335-0.3278]\'','\'(0.3278-inf)\''}
@attribute pupilDiamLag {'\'(-inf--0.0819]\'','\'(-0.0819-0.3371]\'','\'(0.3371-inf)\''}
@attribute timePrtctg {'\'(-inf-0.01445]\'','\'(0.01445-0.02705]\'','\'(0.02705-0.07105]\'','\'(0.07105-0.19505]\'','\'(0.19505-inf)\''}
@attribute nWordsInTitle {'\'(-inf-2.5]\'','\'(2.5-3.5]\'','\'(3.5-5.5]\'','\'(5.5-7.5]\'','\'(7.5-9.5]\'','\'(9.5-inf)\''}
@attribute titleNo {'\'(-inf-2.5]\'','\'(2.5-6.5]\'','\'(6.5-8.5]\'','\'(8.5-inf)\''}
@attribute wordNo {'\'(-inf-2.5]\'','\'(2.5-inf)\''}
@attribute label {0,1,2}

@data
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(0.5-1.5]\'','\'(457.5-inf)\'',0,'\'(456.5-inf)\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(-inf-0.01445]\'','\'(3.5-5.5]\'','\'(2.5-6.5]\'','\'(-inf-2.5]\'',2
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,1,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(237.1371-592.0321]\'','\'(1.8028-inf)\'','\'(297.613-636.50135]\'','\'(88.1114-inf)\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(0.5-1.5]\'','\'(70-457.5]\'',1,'\'(456.5-inf)\'','\'(0.02465-0.21335]\'','\'(0.3371-inf)\'','\'(0.02705-0.07105]\'','\'(5.5-7.5]\'','\'(2.5-6.5]\'','\'(-inf-2.5]\'',2
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(-inf-10]\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(-inf-1.8028]\'','\'(1.8028-inf)\'','\'(-inf-9.66675]\'','\'(-inf-88.1114]\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',1,'\'(10-456.5]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.01445-0.02705]\'','\'(5.5-7.5]\'','\'(-inf-2.5]\'','\'(-inf-2.5]\'',0
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,1,'\'(10-inf)\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(88.1114-inf)\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(0.5-1.5]\'','\'(457.5-inf)\'',1,'\'(10-456.5]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.01445-0.02705]\'','\'(5.5-7.5]\'','\'(6.5-8.5]\'','\'(2.5-inf)\'',1
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',0,1,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(-inf-0.01445]\'','\'(5.5-7.5]\'','\'(2.5-6.5]\'','\'(2.5-inf)\'',0
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,1,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(9.66675-85.72925]\'','\'(-inf-88.1114]\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(0.5-1.5]\'','\'(457.5-inf)\'',1,'\'(10-456.5]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.01445-0.02705]\'','\'(5.5-7.5]\'','\'(-inf-2.5]\'','\'(2.5-inf)\'',2
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(9.66675-85.72925]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',1,'\'(10-456.5]\'','\'(0.3278-inf)\'','\'(0.3371-inf)\'','\'(0.01445-0.02705]\'','\'(3.5-5.5]\'','\'(8.5-inf)\'','\'(-inf-2.5]\'',2
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.02465-0.21335]\'','\'(0.3371-inf)\'','\'(0.01445-0.02705]\'','\'(5.5-7.5]\'','\'(6.5-8.5]\'','\'(-inf-2.5]\'',1
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,1,'\'(10-inf)\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(0.5-1.5]\'','\'(70-457.5]\'',0,'\'(-inf-10]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(-inf-0.01445]\'','\'(5.5-7.5]\'','\'(2.5-6.5]\'','\'(-inf-2.5]\'',1
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(237.1371-592.0321]\'','\'(1.8028-inf)\'','\'(636.50135-inf)\'','\'(88.1114-inf)\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(-inf-0.02465]\'','\'(-0.0819-0.3371]\'','\'(0.02705-0.07105]\'','\'(3.5-5.5]\'','\'(6.5-8.5]\'','\'(-inf-2.5]\'',0
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,1,'\'(-inf-10]\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(-inf-1.8028]\'','\'(1.8028-inf)\'','\'(-inf-9.66675]\'','\'(88.1114-inf)\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(1.5-inf)\'','\'(457.5-inf)\'',0,'\'(456.5-inf)\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.01445-0.02705]\'','\'(5.5-7.5]\'','\'(-inf-2.5]\'','\'(-inf-2.5]\'',2
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.02705-0.07105]\'','\'(5.5-7.5]\'','\'(2.5-6.5]\'','\'(-inf-2.5]\'',2
'\'All\'','\'All\'','\'(1.5-2.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(9.66675-85.72925]\'','\'(88.1114-inf)\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(1.5-inf)\'','\'(457.5-inf)\'',0,'\'(456.5-inf)\'','\'(0.3278-inf)\'','\'(0.3371-inf)\'','\'(0.01445-0.02705]\'','\'(5.5-7.5]\'','\'(8.5-inf)\'','\'(2.5-inf)\'',2
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,1,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(237.1371-592.0321]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(-inf-0.02465]\'','\'(-0.0819-0.3371]\'','\'(-inf-0.01445]\'','\'(3.5-5.5]\'','\'(-inf-2.5]\'','\'(2.5-inf)\'',1
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,1,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(10-456.5]\'','\'(0.21335-0.3278]\'','\'(-0.0819-0.3371]\'','\'(0.02705-0.07105]\'','\'(5.5-7.5]\'','\'(-inf-2.5]\'','\'(-inf-2.5]\'',1
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.21335-0.3278]\'','\'(0.3371-inf)\'','\'(0.01445-0.02705]\'','\'(5.5-7.5]\'','\'(2.5-6.5]\'','\'(2.5-inf)\'',0
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,1,'\'(10-inf)\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(9.66675-85.72925]\'','\'(-inf-88.1114]\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(456.5-inf)\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(-inf-0.01445]\'','\'(5.5-7.5]\'','\'(-inf-2.5]\'','\'(2.5-inf)\'',2
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',1,'\'(10-456.5]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.01445-0.02705]\'','\'(5.5-7.5]\'','\'(-inf-2.5]\'','\'(2.5-inf)\'',0
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(-inf-0.02465]\'','\'(0.3371-inf)\'','\'(0.01445-0.02705]\'','\'(3.5-5.5]\'','\'(6.5-8.5]\'','\'(2.5-inf)\'',1
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.02705-0.07105]\'','\'(5.5-7.5]\'','\'(-inf-2.5]\'','\'(2.5-inf)\'',0
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(592.0321-inf)\'','\'(1.8028-inf)\'','\'(636.50135-inf)\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(456.5-inf)\'','\'(0.3278-inf)\'','\'(0.3371-inf)\'','\'(0.01445-0.02705]\'','\'(7.5-9.5]\'','\'(8.5-inf)\'','\'(2.5-inf)\'',2
'\'All\'','\'All\'','\'(1.5-2.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(237.1371-592.0321]\'','\'(-inf-1.8028]\'','\'(297.613-636.50135]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(686.5-inf)\'','\'(397.25-786]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',1,'\'(456.5-inf)\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.07105-0.19505]\'','\'(5.5-7.5]\'','\'(2.5-6.5]\'','\'(-inf-2.5]\'',2
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(237.1371-592.0321]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(88.1114-inf)\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(10-456.5]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.07105-0.19505]\'','\'(5.5-7.5]\'','\'(-inf-2.5]\'','\'(2.5-inf)\'',2
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(9.66675-85.72925]\'','\'(-inf-88.1114]\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.3278-inf)\'','\'(0.3371-inf)\'','\'(0.02705-0.07105]\'','\'(3.5-5.5]\'','\'(-inf-2.5]\'','\'(2.5-inf)\'',1
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(237.1371-592.0321]\'','\'(1.8028-inf)\'','\'(297.613-636.50135]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.21335-0.3278]\'','\'(-0.0819-0.3371]\'','\'(-inf-0.01445]\'','\'(5.5-7.5]\'','\'(6.5-8.5]\'','\'(-inf-2.5]\'',0
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',0,1,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.02705-0.07105]\'','\'(3.5-5.5]\'','\'(-inf-2.5]\'','\'(2.5-inf)\'',0
'\'All\'','\'All\'','\'(1.5-2.5]\'','\'(-inf-2.5]\'',1,0,'\'(-inf-10]\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(-inf-1.8028]\'','\'(1.8028-inf)\'','\'(-inf-9.66675]\'','\'(88.1114-inf)\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.02705-0.07105]\'','\'(5.5-7.5]\'','\'(-inf-2.5]\'','\'(-inf-2.5]\'',0
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,1,'\'(10-inf)\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(0.5-1.5]\'','\'(70-457.5]\'',1,'\'(456.5-inf)\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(-inf-0.01445]\'','\'(3.5-5.5]\'','\'(-inf-2.5]\'','\'(2.5-inf)\'',0
'\'All\'','\'All\'','\'(1.5-2.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(88.1114-inf)\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.02705-0.07105]\'','\'(3.5-5.5]\'','\'(-inf-2.5]\'','\'(-inf-2.5]\'',1
'\'All\'','\'All\'','\'(1.5-2.5]\'','\'(-inf-2.5]\'',0,1,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(-inf-1.8028]\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(10-456.5]\'','\'(0.3278-inf)\'','\'(-0.0819-0.3371]\'','\'(0.07105-0.19505]\'','\'(5.5-7.5]\'','\'(-inf-2.5]\'','\'(-inf-2.5]\'',2
'\'All\'','\'All\'','\'(1.5-2.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(56.53535-inf)\'','\'(397.5-686.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(-inf-0.02465]\'','\'(-0.0819-0.3371]\'','\'(0.07105-0.19505]\'','\'(3.5-5.5]\'','\'(2.5-6.5]\'','\'(2.5-inf)\'',1
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.3278-inf)\'','\'(0.3371-inf)\'','\'(0.02705-0.07105]\'','\'(2.5-3.5]\'','\'(6.5-8.5]\'','\'(-inf-2.5]\'',0
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.02705-0.07105]\'','\'(5.5-7.5]\'','\'(-inf-2.5]\'','\'(-inf-2.5]\'',1
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,1,'\'(10-inf)\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(237.1371-592.0321]\'','\'(1.8028-inf)\'','\'(297.613-636.50135]\'','\'(-inf-88.1114]\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(1.5-inf)\'','\'(457.5-inf)\'',0,'\'(-inf-10]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.01445-0.02705]\'','\'(3.5-5.5]\'','\'(2.5-6.5]\'','\'(-inf-2.5]\'',1
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(237.1371-592.0321]\'','\'(1.8028-inf)\'','\'(297.613-636.50135]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(-inf-0.01445]\'','\'(7.5-9.5]\'','\'(6.5-8.5]\'','\'(-inf-2.5]\'',0
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(179.5-inf)\'','\'(10-inf)\'','\'(237.1371-592.0321]\'','\'(1.8028-inf)\'','\'(297.613-636.50135]\'','\'(88.1114-inf)\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.02465-0.21335]\'','\'(-0.0819-0.3371]\'','\'(0.02705-0.07105]\'','\'(3.5-5.5]\'','\'(2.5-6.5]\'','\'(2.5-inf)\'',1
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(9.66675-85.72925]\'','\'(-inf-88.1114]\'','\'(56.53535-inf)\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(10-456.5]\'','\'(0.21335-0.3278]\'','\'(-0.0819-0.3371]\'','\'(-inf-0.01445]\'','\'(3.5-5.5]\'','\'(2.5-6.5]\'','\'(-inf-2.5]\'',1
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',1,0,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(9.66675-85.72925]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.02465-0.21335]\'','\'(0.3371-inf)\'','\'(0.01445-0.02705]\'','\'(3.5-5.5]\'','\'(2.5-6.5]\'','\'(2.5-inf)\'',1
'\'All\'','\'All\'','\'(-inf-1.5]\'','\'(-inf-2.5]\'',0,1,'\'(10-inf)\'','\'All\'','\'(-inf-179.5]\'','\'(10-inf)\'','\'(1.8028-237.1371]\'','\'(1.8028-inf)\'','\'(85.72925-297.613]\'','\'(-inf-88.1114]\'','\'(-inf-56.53535]\'','\'(-inf-397.5]\'','\'(-inf-397.25]\'','\'(-inf-0.5]\'','\'(-inf-70]\'',0,'\'(-inf-10]\'','\'(0.3278-inf)\'','\'(0.3371-inf)\'','\'(-inf-0.01445]\'','\'(7.5-9.5]\'','\'(8.5-inf)\'','\'(2.5-inf)\'',2
